Episode 3/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 827/2000, Reward: -46.01517469191106 Cash: 677.7659826405485 
Episode 829/2000, Reward: -46.01606103586556 Cash: 677.7405959783182 
Episode 831/2000, Reward: -46.016899329297 Cash: 677.7169176981716 
Episode 833/2000, Reward: -46.01769754588023 Cash: 677.6945197769863 
Episode 835/2000, Reward: -46.01847410069716 Cash: 677.6734334726309 
Episode 837/2000, Reward: -46.019192266648744 Cash: 677.6536034199535 
Episode 839/2000, Reward: -46.01987515255831 Cash: 677.6352827657886 
Episode 841/2000, Reward: -46.02049710993053 Cash: 677.6181032869731 
Episode 843/2000, Reward: -46.02109292624363 Cash: 677.602244070912 
Episode 845/2000, Reward: -46.02168874826768 Cash: 677.5869123212188 
Episode 847/2000, Reward: -46.02226266254039 Cash: 677.5716554690188 
Episode 849/2000, Reward: -46.02281883937483 Cash: 677.5572948185796 
Episode 851/2000, Reward: -46.02334155724468 Cash: 677.5435401291608 
Episode 853/2000, Reward: -46.02385093721788 Cash: 677.5306192282736 
Episode 855/2000, Reward: -46.024348701108124 Cash: 677.5180801111516 
Episode 857/2000, Reward: -46.024819501511985 Cash: 677.506243435285 
Episode 859/2000, Reward: -46.02525784088869 Cash: 677.4952388587735 
Episode 861/2000, Reward: -46.02568029835874 Cash: 677.4849111578463 
Episode 863/2000, Reward: -46.02608872671602 Cash: 677.4752558712895 
Episode 865/2000, Reward: -46.02649149548989 Cash: 677.4657568292965 
Episode 867/2000, Reward: -46.02688556048555 Cash: 677.456495584452 
Episode 869/2000, Reward: -46.027262766487226 Cash: 677.44781169954 
Episode 871/2000, Reward: -46.027645022819975 Cash: 677.4391613110301 
Episode 873/2000, Reward: -46.028007083264704 Cash: 677.4308827687544 
Episode 875/2000, Reward: -46.02834683844661 Cash: 677.4230315030487 
Episode 877/2000, Reward: -46.028675653976464 Cash: 677.4153710177525 
Episode 879/2000, Reward: -46.02901140814401 Cash: 677.408176256487 
Episode 881/2000, Reward: -46.029343352156836 Cash: 677.4010532337987 
Episode 883/2000, Reward: -46.02966039416867 Cash: 677.394113500283 
Episode 885/2000, Reward: -46.02996664346371 Cash: 677.3877724915835 
Episode 887/2000, Reward: -46.030269164320885 Cash: 677.3816704815512 
Episode 889/2000, Reward: -46.03055243671911 Cash: 677.3757313558636 
Episode 891/2000, Reward: -46.03083473186495 Cash: 677.3699394052791 
Episode 893/2000, Reward: -46.03110334938742 Cash: 677.3643313244442 
Episode 895/2000, Reward: -46.03136488380745 Cash: 677.359209917285 
Episode 897/2000, Reward: -46.03161796298428 Cash: 677.3542165291317 
Episode 899/2000, Reward: -46.03187393409283 Cash: 677.3496262775142 
Episode 901/2000, Reward: -46.03211738854989 Cash: 677.3447830595319 
Episode 903/2000, Reward: -46.03235625565209 Cash: 677.340481983117 
Episode 905/2000, Reward: -46.03258308338461 Cash: 677.336054510639 
Episode 907/2000, Reward: -46.03279963703881 Cash: 677.3320048549747 
Episode 909/2000, Reward: -46.03301701375368 Cash: 677.3279770008737 
Episode 911/2000, Reward: -46.033235754328445 Cash: 677.3240885416151 
Episode 913/2000, Reward: -46.033449416412985 Cash: 677.3200998893901 
Episode 915/2000, Reward: -46.033663259774066 Cash: 677.3165678396931 
Episode 917/2000, Reward: -46.03387083824569 Cash: 677.3130223401029 
Episode 919/2000, Reward: -46.03407369296942 Cash: 677.3095352379742 
Episode 921/2000, Reward: -46.03427497923484 Cash: 677.3061988594668 
Episode 923/2000, Reward: -46.034472393888294 Cash: 677.3028548905312 
Episode 925/2000, Reward: -46.034665236471184 Cash: 677.2996053903889 
Episode 927/2000, Reward: -46.03485902053546 Cash: 677.2966396398513 
Episode 929/2000, Reward: -46.0350518994367 Cash: 677.2936365505241 
Episode 931/2000, Reward: -46.03524609968684 Cash: 677.2902000512601 
Episode 933/2000, Reward: -46.035429619806365 Cash: 677.2872470001832 
Episode 935/2000, Reward: -46.035614043388804 Cash: 677.2844200003426 
Episode 937/2000, Reward: -46.03579235232101 Cash: 677.2817410638795 
Episode 939/2000, Reward: -46.035964589953075 Cash: 677.2793964759122 
Episode 941/2000, Reward: -46.03613776856858 Cash: 677.2769001143602 
Episode 943/2000, Reward: -46.03630908125713 Cash: 677.2746638202324 
Episode 945/2000, Reward: -46.03646861368837 Cash: 677.2723670568719 
Episode 947/2000, Reward: -46.03662003272907 Cash: 677.2702980279106 
Episode 949/2000, Reward: -46.036780860411305 Cash: 677.2682176164997 
Episode 951/2000, Reward: -46.036939646609035 Cash: 677.2662517560285 
Episode 953/2000, Reward: -46.03708268910333 Cash: 677.2642251917695 
Episode 955/2000, Reward: -46.03723655226463 Cash: 677.262455204124 
Episode 957/2000, Reward: -46.03738254413548 Cash: 677.2605311864139 
Episode 959/2000, Reward: -46.03752932081261 Cash: 677.2585494290008 
Episode 961/2000, Reward: -46.037672942377775 Cash: 677.2569752287382 
Episode 963/2000, Reward: -46.03781001361578 Cash: 677.255412669202 
Episode 965/2000, Reward: -46.03794403314518 Cash: 677.2538808981869 
Episode 967/2000, Reward: -46.038077927406604 Cash: 677.2522603921855 
Episode 969/2000, Reward: -46.0382137011043 Cash: 677.2508728688347 
Episode 971/2000, Reward: -46.038342175336425 Cash: 677.2495846396397 
Episode 973/2000, Reward: -46.038470192309724 Cash: 677.2482395420509 
Episode 975/2000, Reward: -46.038592070125816 Cash: 677.2469807384182 
Episode 977/2000, Reward: -46.03871177934707 Cash: 677.2458116112376 
Episode 979/2000, Reward: -46.03883133276128 Cash: 677.2442624560525 
Episode 981/2000, Reward: -46.03894312551039 Cash: 677.243160865504 
Episode 983/2000, Reward: -46.03905919979596 Cash: 677.2419873531372 
Episode 985/2000, Reward: -46.03916696807324 Cash: 677.2409429136741 
Episode 987/2000, Reward: -46.0392778749864 Cash: 677.239874674565 
Episode 989/2000, Reward: -46.03938847466169 Cash: 677.2386938126059 
Episode 991/2000, Reward: -46.0394893240304 Cash: 677.2376406006686 
Episode 993/2000, Reward: -46.03959718563331 Cash: 677.2365700100037 
Episode 995/2000, Reward: -46.0397019495407 Cash: 677.2356220198677 
Episode 997/2000, Reward: -46.03980498204341 Cash: 677.2347590456479 
Episode 999/2000, Reward: -46.03990553318781 Cash: 677.2339024660282 
Episode 1001/2000, Reward: -46.04000607980606 Cash: 677.2330714487008 
Episode 1003/2000, Reward: -46.04010347559456 Cash: 677.2322882833213 
Episode 1005/2000, Reward: -46.040197842684535 Cash: 677.2315991503509 
Episode 1007/2000, Reward: -46.040290852817094 Cash: 677.230416585071 
Episode 1009/2000, Reward: -46.04038274894906 Cash: 677.2298620925354 
Episode 1011/2000, Reward: -46.04047384175795 Cash: 677.2290980440164 
Episode 1013/2000, Reward: -46.040559523940566 Cash: 677.2283300824922 
Episode 1015/2000, Reward: -46.04064983328155 Cash: 677.2276748933806 
Episode 1017/2000, Reward: -46.04073807284 Cash: 677.2270960778832 
Episode 1019/2000, Reward: -46.0408226318134 Cash: 677.226557994687 
Episode 1021/2000, Reward: -46.04090961333178 Cash: 677.2261212846827 
